asin,reviewText,overall
B00BT0J8ZS,My first book by Ms Charles and I loved it!  Got all the other books in the series. Reno and Brandi's story will keep you reading and your stomach in knots. There is always something going on and new characters are fluidly introduced. Definitely a new author to add to my favorites list!,5
B00BT0J8ZS,"While a fairly fast paced story, it wasn't a book I just had to read in one sitting. It did however, comfortably wait to be picked back up and delved into as leisure. More action in a rather militant way, with Lycans being both sides of a coin, those 'Purists' and those who are just looking for a way of life that won't get them noticed and enjoy being a community. I liked the whole effect, and look forward to the rest of the series with anticipation!",4
B00BT0J8ZS,"I am thrilled to have found this series.  Paranormal, romance and suspense all my favorites in one book. I can't wait to read the next book in this series.",5
B00BT0J8ZS,Loved the storyline. Looking forward to reading the rest of the series.  I was not sure if I would like it. But had trouble putting  it down to recharge my kindle.,5
B00BT0J8ZS,"I could not read this book fast enough, couldn't wait to see what would happen next.  Interesting new way to think about were's, and enough romance to really keep me wanting to see what would happen next! Glad I already have the next 3 books downloaded so I can just keep reading.",5
B00BT0J8ZS,It was so exciting seeing the sparks fly between Brandi and Reno.  What an ending!  But what will happen to Damien?,5
B00BT0J8ZS,"I have read the entire series so far, each book is different but they all fit together. It's like watching a tv series but you can pick it up and put it down when you want to.",5
B00BT0J8ZS,"This is a story to be at the top of my list of favorite series type novels, and I highly recommend it to everyone.",5
B00BT0J8ZS,"Truly enjoyed this book.  You are a talented writer and the characters were believable.  Many shifter stories are primarily sex with a thin storyline.  I was excited to find as much character development and plot details in your books.  Couldn't wait to read them all.  After reading the last I am hoping you write more.  Whether you continue this series or start a new one, I will look for you as an author.  Although your books were free, I would have happily paid for them.",5
B00BT0J8ZS,NICKY I want to thank you for your writings.  I just read this first book and loved loved loved it.  I can not wait to start book two.  It has been awhile since in read a really well written and expressive book.  You are very talented.  I will do as you wish and donated to a safe animal shelter.  You a gem worth its weight.  Hope your readers cherish the gift you just have them.,5
B00BT0J8ZS,I decided to try this book not expecting much because it was free. I was pleasantly surprised and proceeded to order the entire series. I would have paid for all of them without hesitation. The author states it is her hobby. She should be making money for her work. It is excellent. Will look for more books by this author for sure.,4
B00BT0J8ZS,"This was my first read of author Nicky Charles.  I overall liked this story.  I liked the strong hero, Reno, the rogue enforcer and heroine Brandi.  It had a good plot twist and the secondary characters were engaging.  Other than a few spelling and fact that I think author took for granted we as readers knew that these shifters could automatically put clothes on after the changed, I started understanding better.",3
B00BT0J8ZS,Great paranormal novel. I love how this author gives a ton of info so there's no questions. Better yet is how the author only wants donations made very noble.,5
B00BT0J8ZS,"This was an  awesome book.  I wasn't sure what to think of it at first, but I really enjoyed it.  The story line was unique and flowed well.  The main characters were well thought out and written well.  I loved the tension between Reno and Brandi.I'm looking forward to reading the next in the series!",5
B00BT0J8ZS,I can never get enough of the wolf paranormal romance books and this one didn't let me down. I can't wait to start on the next book!,5
